Vendor County Code,Vendor County,Obligation Year and Month,Number of Families Redeemed,Number of Food Instruments Redeemed,Dollar Amount of Food Instruments,Average Cost per Family,Statewide Infant Formula Rebate,Total Cost Adjusted,Average Cost Adjusted
37,San Diego,201603,53173,261823,"$5,036,603.02 ",$94.72 ,,,
37,San Diego,201604,52606,261635,"$5,017,167.30 ",$95.37 ,,,
37,San Diego,201605,53052,263862,"$5,030,955.27 ",$94.83 ,,,
37,San Diego,201606,52718,263421,"$4,997,178.96 ",$94.79 ,,,
37,San Diego,201607,51530,256753,"$4,896,228.83 ",$95.02 ,,,
37,San Diego,201608,52508,262889,"$4,991,950.37 ",$95.07 ,,,
37,San Diego,201609,51428,258393,"$4,937,284.88 ",$96.00 ,,,
37,San Diego,201610,50683,251728,"$4,844,929.73 ",$95.59 ,,,
37,San Diego,201611,49394,246089,"$4,776,753.96 ",$96.71 ,,,
37,San Diego,201612,48325,240558,"$4,718,950.93 ",$97.65 ,,,
37,San Diego,2017,76204,2817012,"$55,461,973.44 ",$727.81 ,,,
37,San Diego,201701,49276,247821,"$4,842,426.86 ",$98.27 ,,,
37,San Diego,201702,47940,239771,"$4,708,979.24 ",$98.23 ,,,
37,San Diego,201703,48272,240717,"$4,723,172.27 ",$97.84 ,,,
37,San Diego,201704,46775,234590,"$4,614,787.66 ",$98.66 ,,,
37,San Diego,201705,47727,238658,"$4,692,229.17 ",$98.31 ,,,
37,San Diego,201706,47664,239999,"$4,705,964.17 ",$98.73 ,,,
37,San Diego,201707,47133,236472,"$4,636,433.85 ",$98.37 ,,,
37,San Diego,201708,47587,238250,"$4,675,197.79 ",$98.25 ,,,
37,San Diego,201709,46270,233291,"$4,579,719.69 ",$98.98 ,,,
37,San Diego,201710,45721,228975,"$4,515,442.35 ",$98.76 ,,,
37,San Diego,201711,44572,223608,"$4,460,162.69 ",$100.07 ,,,
37,San Diego,201712,42933,214860,"$4,307,457.70 ",$100.33 ,,,
37,San Diego,2018,69267,2568678,"$51,818,336.27 ",$748.10 ,,,
37,San Diego,201801,44826,226565,"$4,512,307.63 ",$100.66 ,,,
37,San Diego,201802,44073,220943,"$4,436,148.48 ",$100.65 ,,,
37,San Diego,201803,44041,218912,"$4,421,898.23 ",$100.40 ,,,
37,San Diego,201804,43581,219265,"$4,407,229.55 ",$101.13 ,,,
37,San Diego,201805,43840,219338,"$4,397,895.87 ",$100.32 ,,,
37,San Diego,201806,43669,218203,"$4,366,842.49 ",$100.00 ,,,
37,San Diego,201807,43297,216598,"$4,340,737.47 ",$100.25 ,,,
37,San Diego,201808,43635,216970,"$4,347,376.27 ",$99.63 ,,,
37,San Diego,201809,41778,208721,"$4,210,405.16 ",$100.78 ,,,
37,San Diego,201810,41784,207130,"$4,206,571.62 ",$100.67 ,,,
37,San Diego,201811,40752,202564,"$4,157,838.76 ",$102.03 ,,,
37,San Diego,201812,39143,193469,"$4,013,084.74 ",$102.52 ,,,
38,San Francisco,2010,14746,513457,"$9,233,078.35 ",$626.14 ,,,
38,San Francisco,201001,9081,45367,"$785,511.31 ",$86.50 ,,,
38,San Francisco,201002,8899,44846,"$773,806.36 ",$86.95 ,,,
38,San Francisco,201003,9069,45551,"$782,619.30 ",$86.30 ,,,
38,San Francisco,201004,9054,43922,"$773,744.07 ",$85.46 ,,,
38,San Francisco,201005,8919,42005,"$759,755.59 ",$85.18 ,,,
38,San Francisco,201006,9059,42585,"$775,777.11 ",$85.64 ,,,
38,San Francisco,201007,9071,42408,"$773,819.28 ",$85.31 ,,,
38,San Francisco,201008,9061,41991,"$768,705.38 ",$84.84 ,,,
38,San Francisco,201009,9008,42016,"$762,311.71 ",$84.63 ,,,
38,San Francisco,201010,8817,41047,"$747,714.32 ",$84.80 ,,,
38,San Francisco,201011,8850,41103,"$762,293.36 ",$86.13 ,,,
38,San Francisco,201012,8725,40616,"$767,020.56 ",$87.91 ,,,
38,San Francisco,2011,14684,522383,"$12,769,023.54 ",$869.59 ,,,
38,San Francisco,201101,8997,42679,"$883,706.12 ",$98.22 ,,,
38,San Francisco,201102,8956,42634,"$908,251.12 ",$101.41 ,,,
38,San Francisco,201103,9230,43719,"$945,773.12 ",$102.47 ,,,
38,San Francisco,201104,9178,43913,"$973,998.95 ",$106.12 ,,,
38,San Francisco,201105,9130,43462,"$981,363.18 ",$107.49 ,,,
38,San Francisco,201106,9100,43551,"$1,030,603.91 ",$113.25 ,,,
38,San Francisco,201107,9185,43913,"$1,172,272.63 ",$127.63 ,,,
38,San Francisco,201108,9317,44618,"$1,238,195.83 ",$132.90 ,,,
38,San Francisco,201109,9215,44211,"$1,237,652.24 ",$134.31 ,,,
38,San Francisco,201110,9070,43233,"$1,202,657.17 ",$132.60 ,,,
38,San Francisco,201111,9200,43831,"$1,135,030.15 ",$123.37 ,,,
38,San Francisco,201112,8903,42619,"$1,059,519.12 ",$119.01 ,,,
38,San Francisco,2012,14191,507306,"$10,497,308.87 ",$739.72 ,,,
38,San Francisco,201201,9216,44326,"$1,095,209.90 ",$118.84 ,,,
38,San Francisco,201202,9138,43899,"$1,098,143.65 ",$120.17 ,,,
38,San Francisco,201203,9161,43931,"$1,081,866.91 ",$118.09 ,,,
38,San Francisco,201204,9110,43747,"$1,045,956.46 ",$114.81 ,,,
38,San Francisco,201205,8948,42490,"$897,990.89 ",$100.36 ,,,
38,San Francisco,201206,8976,42885,"$779,309.39 ",$86.82 ,,,
38,San Francisco,201207,8976,42294,"$775,518.06 ",$86.40 ,,,
38,San Francisco,201208,8987,42166,"$759,948.09 ",$84.56 ,,,
38,San Francisco,201209,8768,41315,"$747,830.25 ",$85.29 ,,,
38,San Francisco,201210,8775,40968,"$742,957.85 ",$84.67 ,,,
38,San Francisco,201211,8561,40046,"$738,949.13 ",$86.32 ,,,
38,San Francisco,201212,8362,39239,"$733,628.29 ",$87.73 ,,,
38,San Francisco,2013,13246,449277,"$8,442,100.10 ",$637.33 ,,,
38,San Francisco,201301,8471,39504,"$753,051.34 ",$88.90 ,,,
38,San Francisco,201302,8299,38567,"$737,598.79 ",$88.88 ,,,
38,San Francisco,201303,8192,37814,"$721,750.61 ",$88.10 ,,,
38,San Francisco,201304,8352,38747,"$731,857.62 ",$87.63 ,,,
38,San Francisco,201305,8268,38243,"$722,586.77 ",$87.40 ,,,
38,San Francisco,201306,8231,38172,"$710,886.76 ",$86.37 ,,,
38,San Francisco,201307,8265,38158,"$704,467.76 ",$85.24 ,,,
38,San Francisco,201308,8176,37573,"$696,128.78 ",$85.14 ,,,
38,San Francisco,201309,8005,36899,"$684,094.19 ",$85.46 ,,,
38,San Francisco,201310,7925,36220,"$675,081.43 ",$85.18 ,,,
38,San Francisco,201311,7663,34912,"$657,199.81 ",$85.76 ,,,
38,San Francisco,201312,7539,34468,"$647,396.24 ",$85.87 ,,,
38,San Francisco,2014,12574,396839,"$7,682,513.55 ",$610.98 ,,,
38,San Francisco,201401,7615,34635,"$656,860.88 ",$86.26 ,,,
38,San Francisco,201402,6976,30185,"$575,879.47 ",$82.55 ,,,
38,San Francisco,201403,6813,29787,"$560,543.76 ",$82.28 ,,,
38,San Francisco,201404,7319,33054,"$633,891.16 ",$86.61 ,,,
38,San Francisco,201405,7478,33740,"$647,291.50 ",$86.56 ,,,
38,San Francisco,201406,7569,34388,"$658,399.15 ",$86.99 ,,,
38,San Francisco,201407,7622,34650,"$671,618.47 ",$88.12 ,,,
38,San Francisco,201408,7609,34276,"$670,591.22 ",$88.13 ,,,
38,San Francisco,201409,7600,34490,"$672,713.10 ",$88.51 ,,,
38,San Francisco,201410,7401,33439,"$661,213.13 ",$89.34 ,,,
38,San Francisco,201411,7160,32276,"$638,136.60 ",$89.13 ,,,
38,San Francisco,201412,7112,31919,"$635,375.11 ",$89.34 ,,,
38,San Francisco,2015,11846,374269,"$7,430,636.12 ",$627.27 ,,,
38,San Francisco,201501,7218,32490,"$653,969.80 ",$90.60 ,,,
38,San Francisco,201502,7123,32264,"$650,575.23 ",$91.33 ,,,
38,San Francisco,201503,7091,32153,"$641,082.15 ",$90.41 ,,,
38,San Francisco,201504,7068,32128,"$633,851.46 ",$89.68 ,,,
38,San Francisco,201505,6913,31251,"$616,094.43 ",$89.12 ,,,
38,San Francisco,201506,6970,31563,"$614,322.78 ",$88.14 ,,,
38,San Francisco,201507,7027,31783,"$625,485.35 ",$89.01 ,,,
38,San Francisco,201508,6985,31516,"$620,610.45 ",$88.85 ,,,
38,San Francisco,201509,6927,31130,"$625,238.81 ",$90.26 ,,,
38,San Francisco,201510,6789,30296,"$605,966.58 ",$89.26 ,,,
38,San Francisco,201511,6601,29089,"$576,997.68 ",$87.41 ,,,
38,San Francisco,201512,6461,28606,"$566,441.40 ",$87.67 ,,,
38,San Francisco,2016,10875,329414,"$6,428,213.31 ",$591.10 ,,,
38,San Francisco,201601,6543,29087,"$572,780.75 ",$87.54 ,,,
38,San Francisco,201602,6612,29584,"$584,504.41 ",$88.40 ,,,
38,San Francisco,201603,6564,29075,"$572,845.38 ",$87.27 ,,,
38,San Francisco,201604,6439,28815,"$568,767.13 ",$88.33 ,,,
38,San Francisco,201605,5446,21888,"$424,530.56 ",$77.95 ,,,
38,San Francisco,201606,6120,26066,"$483,662.13 ",$79.03 ,,,
38,San Francisco,201607,6250,27869,"$537,062.62 ",$85.93 ,,,
38,San Francisco,201608,6421,28649,"$554,785.99 ",$86.40 ,,,
38,San Francisco,201609,6330,28296,"$548,679.32 ",$86.68 ,,,
38,San Francisco,201610,6082,27007,"$530,693.90 ",$87.26 ,,,
38,San Francisco,201611,6003,26849,"$529,866.72 ",$88.27 ,,,
38,San Francisco,201612,5880,26229,"$520,034.40 ",$88.44 ,,,
38,San Francisco,2017,11967,312568,"$6,577,634.45 ",$549.65 ,,,
38,San Francisco,201701,5978,26582,"$524,020.29 ",$87.66 ,,,
38,San Francisco,201702,5831,26319,"$517,526.03 ",$88.75 ,,,
38,San Francisco,201703,5756,26076,"$517,488.48 ",$89.90 ,,,
38,San Francisco,201704,5728,25892,"$517,620.01 ",$90.37 ,,,
38,San Francisco,201705,6065,26793,"$543,350.95 ",$89.59 ,,,
38,San Francisco,201706,6142,27069,"$575,924.21 ",$93.77 ,,,
38,San Francisco,201707,6193,26941,"$582,935.97 ",$94.13 ,,,
38,San Francisco,201708,6284,26819,"$585,110.30 ",$93.11 ,,,
38,San Francisco,201709,5799,25274,"$547,731.24 ",$94.45 ,,,
38,San Francisco,201710,5760,25060,"$549,933.13 ",$95.47 ,,,
38,San Francisco,201711,5772,24972,"$559,235.56 ",$96.89 ,,,
38,San Francisco,201712,5758,24771,"$556,758.28 ",$96.69 ,,,
38,San Francisco,2018,9515,262328,"$5,710,933.52 ",$600.20 ,,,
38,San Francisco,201801,5513,23858,"$518,633.79 ",$94.07 ,,,
38,San Francisco,201802,5134,22823,"$489,665.29 ",$95.38 ,,,
38,San Francisco,201803,5091,22451,"$481,439.69 ",$94.57 ,,,
38,San Francisco,201804,4992,21907,"$468,562.60 ",$93.86 ,,,
38,San Francisco,201805,4958,21627,"$460,373.46 ",$92.85 ,,,
38,San Francisco,201806,4989,21838,"$459,702.36 ",$92.14 ,,,
38,San Francisco,201807,4917,21683,"$470,020.45 ",$95.59 ,,,
38,San Francisco,201808,4971,21800,"$477,208.99 ",$96.00 ,,,
38,San Francisco,201809,4828,21410,"$473,053.00 ",$97.98 ,,,
38,San Francisco,201810,4793,21229,"$471,539.40 ",$98.38 ,,,
38,San Francisco,201811,4747,20939,"$468,114.47 ",$98.61 ,,,
38,San Francisco,201812,4663,20763,"$472,620.02 ",$101.36 ,,,
39,San Joaquin,2010,33052,1335808,"$21,852,300.40 ",$661.15 ,,,
39,San Joaquin,201001,20667,116589,"$1,844,084.61 ",$89.23 ,,,
39,San Joaquin,201002,20166,113305,"$1,782,932.06 ",$88.41 ,,,
39,San Joaquin,201003,20995,117303,"$1,834,332.34 ",$87.37 ,,,
39,San Joaquin,201004,21252,114823,"$1,843,136.39 ",$86.73 ,,,
39,San Joaquin,201005,20902,109324,"$1,795,658.51 ",$85.91 ,,,
39,San Joaquin,201006,20818,108937,"$1,801,676.12 ",$86.54 ,,,
39,San Joaquin,201007,20962,109659,"$1,807,566.93 ",$86.23 ,,,
39,San Joaquin,201008,21244,111186,"$1,843,939.43 ",$86.80 ,,,
39,San Joaquin,201009,20906,110078,"$1,839,648.62 ",$88.00 ,,,
39,San Joaquin,201010,20699,108135,"$1,817,192.78 ",$87.79 ,,,
39,San Joaquin,201011,20447,107638,"$1,812,169.30 ",$88.63 ,,,
39,San Joaquin,201012,20783,108831,"$1,829,963.31 ",$88.05 ,,,
39,San Joaquin,2011,32915,1331749,"$23,247,633.49 ",$706.29 ,,,
39,San Joaquin,201101,20922,109912,"$1,846,756.55 ",$88.27 ,,,
39,San Joaquin,201102,20345,107273,"$1,806,351.51 ",$88.79 ,,,
39,San Joaquin,201103,21109,111234,"$1,884,662.89 ",$89.28 ,,,
39,San Joaquin,201104,21247,112255,"$1,933,423.15 ",$91.00 ,,,
39,San Joaquin,201105,21198,111747,"$1,933,985.37 ",$91.23 ,,,
39,San Joaquin,201106,21373,112997,"$1,948,957.66 ",$91.19 ,,,
39,San Joaquin,201107,21024,110633,"$1,933,748.33 ",$91.98 ,,,
39,San Joaquin,201108,21667,113640,"$2,010,217.74 ",$92.78 ,,,
39,San Joaquin,201109,21524,113557,"$2,031,213.39 ",$94.37 ,,,
39,San Joaquin,201110,21180,111040,"$2,001,119.44 ",$94.48 ,,,
39,San Joaquin,201111,20867,109417,"$1,958,127.86 ",$93.84 ,,,
39,San Joaquin,201112,20693,108044,"$1,959,069.60 ",$94.67 ,,,
39,San Joaquin,2012,33032,1340042,"$23,625,040.24 ",$715.22 ,,,
39,San Joaquin,201201,21230,111188,"$2,025,749.05 ",$95.42 ,,,
39,San Joaquin,201202,20820,109029,"$1,994,381.32 ",$95.79 ,,,
39,San Joaquin,201203,21418,112347,"$2,043,794.34 ",$95.42 ,,,
39,San Joaquin,201204,21453,112691,"$2,048,384.87 ",$95.48 ,,,
39,San Joaquin,201205,21642,112771,"$1,990,564.76 ",$91.98 ,,,
39,San Joaquin,201206,21648,113440,"$1,917,125.37 ",$88.56 ,,,
39,San Joaquin,201207,21682,113777,"$1,938,494.37 ",$89.41 ,,,
39,San Joaquin,201208,22033,114881,"$1,967,857.66 ",$89.31 ,,,
39,San Joaquin,201209,21382,111835,"$1,922,128.77 ",$89.89 ,,,
39,San Joaquin,201210,21797,112077,"$1,951,118.29 ",$89.51 ,,,
39,San Joaquin,201211,21204,110047,"$1,943,074.84 ",$91.64 ,,,
39,San Joaquin,201212,20606,105959,"$1,882,366.60 ",$91.35 ,,,
39,San Joaquin,2013,32498,1286651,"$22,427,619.23 ",$690.12 ,,,
39,San Joaquin,201301,21551,111899,"$1,974,891.12 ",$91.64 ,,,
39,San Joaquin,201302,20750,107243,"$1,892,389.66 ",$91.20 ,,,
39,San Joaquin,201303,20865,107599,"$1,877,531.73 ",$89.98 ,,,
39,San Joaquin,201304,21119,109126,"$1,898,090.64 ",$89.88 ,,,
39,San Joaquin,201305,21175,109075,"$1,891,630.12 ",$89.33 ,,,
39,San Joaquin,201306,20860,107645,"$1,853,531.75 ",$88.86 ,,,
39,San Joaquin,201307,20885,108074,"$1,869,530.00 ",$89.52 ,,,
39,San Joaquin,201308,20803,107814,"$1,866,649.34 ",$89.73 ,,,
39,San Joaquin,201309,20571,107104,"$1,851,506.74 ",$90.01 ,,,
39,San Joaquin,201310,20741,106699,"$1,856,582.40 ",$89.51 ,,,
39,San Joaquin,201311,19930,102830,"$1,805,066.90 ",$90.57 ,,,
39,San Joaquin,201312,19594,101543,"$1,790,218.83 ",$91.37 ,,,
39,San Joaquin,2014,31997,1254804,"$22,617,959.80 ",$706.88 ,,,
39,San Joaquin,201401,20489,107089,"$1,889,913.94 ",$92.24 ,,,
39,San Joaquin,201402,19932,103485,"$1,839,827.13 ",$92.31 ,,,
39,San Joaquin,201403,20183,104933,"$1,869,552.68 ",$92.63 ,,,
39,San Joaquin,201404,20542,106955,"$1,904,936.03 ",$92.73 ,,,
39,San Joaquin,201405,20535,106237,"$1,893,859.17 ",$92.23 ,,,
39,San Joaquin,201406,20323,105561,"$1,906,706.42 ",$93.82 ,,,
39,San Joaquin,201407,20753,107882,"$1,950,977.80 ",$94.01 ,,,
39,San Joaquin,201408,20508,106715,"$1,937,167.94 ",$94.46 ,,,
39,San Joaquin,201409,20365,105813,"$1,927,152.94 ",$94.63 ,,,
39,San Joaquin,201410,20091,103067,"$1,882,476.88 ",$93.70 ,,,
39,San Joaquin,201411,19238,99007,"$1,808,261.97 ",$93.99 ,,,
39,San Joaquin,201412,19155,98060,"$1,807,126.90 ",$94.34 ,,,
39,San Joaquin,2015,31448,1173736,"$21,237,532.48 ",$675.32 ,,,
39,San Joaquin,201501,19586,100712,"$1,850,898.48 ",$94.50 ,,,
39,San Joaquin,201502,18711,95889,"$1,758,331.12 ",$93.97 ,,,
39,San Joaquin,201503,19137,98212,"$1,777,390.05 ",$92.88 ,,,
39,San Joaquin,201504,19496,100087,"$1,798,051.92 ",$92.23 ,,,
39,San Joaquin,201505,19042,97592,"$1,757,364.08 ",$92.29 ,,,
39,San Joaquin,201506,19240,99326,"$1,786,740.84 ",$92.87 ,,,
39,San Joaquin,201507,19458,99978,"$1,796,578.58 ",$92.33 ,,,
39,San Joaquin,201508,19228,98846,"$1,782,618.94 ",$92.71 ,,,
39,San Joaquin,201509,18959,97330,"$1,757,580.94 ",$92.70 ,,,
39,San Joaquin,201510,19081,96997,"$1,747,915.41 ",$91.61 ,,,
39,San Joaquin,201511,18701,94737,"$1,712,884.27 ",$91.59 ,,,
39,San Joaquin,201512,18653,94030,"$1,711,177.85 ",$91.74 ,,,
39,San Joaquin,2016,30092,1100073,"$19,821,292.42 ",$658.69 ,,,
39,San Joaquin,201601,18747,95293,"$1,728,429.61 ",$92.20 ,,,
39,San Joaquin,201602,18316,92579,"$1,684,550.41 ",$91.97 ,,,
39,San Joaquin,201603,18472,92964,"$1,674,009.61 ",$90.62 ,,,
39,San Joaquin,201604,18245,94024,"$1,679,168.21 ",$92.03 ,,,
39,San Joaquin,201605,18232,92796,"$1,655,828.68 ",$90.82 ,,,
39,San Joaquin,201606,18137,92652,"$1,645,577.20 ",$90.73 ,,,
39,San Joaquin,201607,17730,90547,"$1,605,163.67 ",$90.53 ,,,
39,San Joaquin,201608,18122,93123,"$1,660,390.54 ",$91.62 ,,,
39,San Joaquin,201609,17879,91928,"$1,653,389.24 ",$92.48 ,,,
39,San Joaquin,201610,17554,89503,"$1,623,525.23 ",$92.49 ,,,
39,San Joaquin,201611,17243,88355,"$1,612,999.30 ",$93.55 ,,,
39,San Joaquin,201612,16887,86309,"$1,598,260.72 ",$94.64 ,,,
39,San Joaquin,2017,28053,1035909,"$19,174,125.18 ",$683.50 ,,,
39,San Joaquin,201701,17415,90085,"$1,660,808.22 ",$95.37 ,,,
39,San Joaquin,201702,16839,86669,"$1,601,226.99 ",$95.09 ,,,
39,San Joaquin,201703,17168,87850,"$1,620,098.09 ",$94.37 ,,,
39,San Joaquin,201704,17073,87873,"$1,618,473.85 ",$94.80 ,,,
39,San Joaquin,201705,16953,86622,"$1,596,938.50 ",$94.20 ,,,
39,San Joaquin,201706,17149,88444,"$1,617,530.53 ",$94.32 ,,,
39,San Joaquin,201707,16798,86653,"$1,595,469.68 ",$94.98 ,,,
39,San Joaquin,201708,16928,87521,"$1,615,021.77 ",$95.41 ,,,
39,San Joaquin,201709,16563,85701,"$1,592,172.17 ",$96.13 ,,,
39,San Joaquin,201710,16473,84603,"$1,580,112.77 ",$95.92 ,,,
39,San Joaquin,201711,16169,83373,"$1,559,049.48 ",$96.42 ,,,
39,San Joaquin,201712,15634,80515,"$1,517,223.13 ",$97.05 ,,,
39,San Joaquin,2018,26503,978116,"$18,553,655.17 ",$700.06 ,,,
39,San Joaquin,201801,16534,85233,"$1,591,321.32 ",$96.25 ,,,
39,San Joaquin,201802,16036,82421,"$1,545,133.43 ",$96.35 ,,,
39,San Joaquin,201803,16015,81776,"$1,545,268.93 ",$96.49 ,,,
39,San Joaquin,201804,16269,83516,"$1,575,810.94 ",$96.86 ,,,
39,San Joaquin,201805,16265,82648,"$1,553,707.42 ",$95.52 ,,,
39,San Joaquin,201806,16107,82436,"$1,547,637.05 ",$96.08 ,,,
39,San Joaquin,201807,15938,81836,"$1,548,272.93 ",$97.14 ,,,
39,San Joaquin,201808,16359,82810,"$1,562,489.69 ",$95.51 ,,,
39,San Joaquin,201809,15885,81327,"$1,547,180.63 ",$97.40 ,,,
39,San Joaquin,201810,15732,79426,"$1,526,550.16 ",$97.03 ,,,
39,San Joaquin,201811,15690,79819,"$1,542,540.02 ",$98.31 ,,,
39,San Joaquin,201812,14890,74868,"$1,467,742.65 ",$98.57 ,,,
40,San Luis Obispo,2010,5410,186455,"$2,891,535.40 ",$534.48 ,,,
40,San Luis Obispo,201001,2987,16101,"$236,160.23 ",$79.06 ,,,
40,San Luis Obispo,201002,3020,16240,"$237,639.97 ",$78.69 ,,,
40,San Luis Obispo,201003,3067,16258,"$239,061.34 ",$77.95 ,,,
40,San Luis Obispo,201004,3099,16082,"$242,716.93 ",$78.32 ,,,
40,San Luis Obispo,201005,3015,15172,"$236,872.15 ",$78.56 ,,,
40,San Luis Obispo,201006,3064,15309,"$244,955.30 ",$79.95 ,,,
40,San Luis Obispo,201007,3003,14842,"$240,209.00 ",$79.99 ,,,
40,San Luis Obispo,201008,3100,15557,"$249,321.87 ",$80.43 ,,,
40,San Luis Obispo,201009,3051,15418,"$243,742.24 ",$79.89 ,,,
40,San Luis Obispo,201010,2981,14854,"$234,662.24 ",$78.72 ,,,
40,San Luis Obispo,201011,3017,15422,"$244,174.07 ",$80.93 ,,,
40,San Luis Obispo,201012,2981,15200,"$242,020.06 ",$81.19 ,,,
40,San Luis Obispo,2011,5517,189071,"$3,194,412.20 ",$579.01 ,,,
40,San Luis Obispo,201101,2986,15437,"$246,034.43 ",$82.40 ,,,
40,San Luis Obispo,201102,2910,15076,"$243,691.43 ",$83.74 ,,,
40,San Luis Obispo,201103,3132,15865,"$255,369.48 ",$81.54 ,,,
40,San Luis Obispo,201104,3160,16103,"$263,198.34 ",$83.29 ,,,
40,San Luis Obispo,201105,3166,16015,"$265,208.81 ",$83.77 ,,,
40,San Luis Obispo,201106,3139,15922,"$264,808.87 ",$84.36 ,,,
40,San Luis Obispo,201107,3131,15707,"$264,484.52 ",$84.47 ,,,
40,San Luis Obispo,201108,3207,16086,"$278,279.95 ",$86.77 ,,,
40,San Luis Obispo,201109,3179,16034,"$280,888.90 ",$88.36 ,,,
40,San Luis Obispo,201110,3132,15809,"$281,680.93 ",$89.94 ,,,
40,San Luis Obispo,201111,3100,15582,"$277,555.94 ",$89.53 ,,,
40,San Luis Obispo,201112,3077,15435,"$273,210.60 ",$88.79 ,,,
40,San Luis Obispo,2012,5380,185591,"$3,143,820.08 ",$584.35 ,,,
40,San Luis Obispo,201201,3140,15834,"$277,210.75 ",$88.28 ,,,
40,San Luis Obispo,201202,3050,15346,"$268,218.10 ",$87.94 ,,,
40,San Luis Obispo,201203,3096,15472,"$265,660.83 ",$85.81 ,,,
40,San Luis Obispo,201204,3110,15458,"$262,607.13 ",$84.44 ,,,
40,San Luis Obispo,201205,3123,15409,"$256,942.73 ",$82.27 ,,,
40,San Luis Obispo,201206,3153,15572,"$257,481.41 ",$81.66 ,,,
40,San Luis Obispo,201207,3170,15617,"$258,602.03 ",$81.58 ,,,
40,San Luis Obispo,201208,3186,15703,"$260,298.00 ",$81.70 ,,,
40,San Luis Obispo,201209,3086,15196,"$253,375.78 ",$82.10 ,,,
40,San Luis Obispo,201210,3157,15381,"$258,612.19 ",$81.92 ,,,
40,San Luis Obispo,201211,3134,15400,"$263,703.50 ",$84.14 ,,,
40,San Luis Obispo,201212,3107,15203,"$261,107.63 ",$84.04 ,,,
40,San Luis Obispo,2013,5281,179681,"$3,088,013.75 ",$584.74 ,,,
40,San Luis Obispo,201301,3179,15673,"$270,074.99 ",$84.96 ,,,
40,San Luis Obispo,201302,3156,15471,"$265,959.64 ",$84.27 ,,,
40,San Luis Obispo,201303,3053,15060,"$259,086.44 ",$84.86 ,,,
40,San Luis Obispo,201304,3209,15689,"$269,451.64 ",$83.97 ,,,
40,San Luis Obispo,201305,3158,15431,"$263,456.41 ",$83.43 ,,,
40,San Luis Obispo,201306,3122,15208,"$260,022.54 ",$83.29 ,,,
40,San Luis Obispo,201307,3125,15269,"$261,887.99 ",$83.80 ,,,
40,San Luis Obispo,201308,3074,14976,"$256,481.57 ",$83.44 ,,,
40,San Luis Obispo,201309,2985,14483,"$251,149.60 ",$84.14 ,,,
40,San Luis Obispo,201310,3003,14530,"$250,592.40 ",$83.45 ,,,
40,San Luis Obispo,201311,2898,13998,"$241,320.58 ",$83.27 ,,,
40,San Luis Obispo,201312,2904,13893,"$238,529.95 ",$82.14 ,,,
40,San Luis Obispo,2014,5061,167543,"$2,916,252.82 ",$576.22 ,,,
40,San Luis Obispo,201401,2945,14286,"$243,983.50 ",$82.85 ,,,
40,San Luis Obispo,201402,2813,13642,"$236,908.08 ",$84.22 ,,,
40,San Luis Obispo,201403,2885,13954,"$243,706.03 ",$84.47 ,,,
40,San Luis Obispo,201404,2933,14264,"$245,861.36 ",$83.83 ,,,
40,San Luis Obispo,201405,2870,13820,"$239,290.88 ",$83.38 ,,,
40,San Luis Obispo,201406,2865,13900,"$240,410.42 ",$83.91 ,,,
40,San Luis Obispo,201407,2912,14081,"$246,796.65 ",$84.75 ,,,
40,San Luis Obispo,201408,2951,14281,"$247,875.75 ",$84.00 ,,,
40,San Luis Obispo,201409,2979,14357,"$252,268.32 ",$84.68 ,,,
40,San Luis Obispo,201410,2983,14047,"$245,362.87 ",$82.25 ,,,
40,San Luis Obispo,201411,2856,13502,"$237,795.25 ",$83.26 ,,,
40,San Luis Obispo,201412,2832,13409,"$235,993.71 ",$83.33 ,,,
40,San Luis Obispo,2015,4898,153624,"$2,698,847.84 ",$551.01 ,,,
40,San Luis Obispo,201501,2837,13553,"$238,920.65 ",$84.22 ,,,
40,San Luis Obispo,201502,2777,13178,"$230,970.25 ",$83.17 ,,,
40,San Luis Obispo,201503,2812,13173,"$227,402.25 ",$80.87 ,,,
40,San Luis Obispo,201504,2780,13177,"$225,735.49 ",$81.20 ,,,
40,San Luis Obispo,201505,2779,13032,"$227,620.10 ",$81.91 ,,,
40,San Luis Obispo,201506,2855,13246,"$231,615.59 ",$81.13 ,,,
40,San Luis Obispo,201507,2733,12716,"$223,583.79 ",$81.81 ,,,
40,San Luis Obispo,201508,2714,12743,"$225,860.10 ",$83.22 ,,,
40,San Luis Obispo,201509,2658,12536,"$224,115.67 ",$84.32 ,,,
40,San Luis Obispo,201510,2611,12231,"$216,893.57 ",$83.07 ,,,
40,San Luis Obispo,201511,2566,11977,"$211,752.37 ",$82.52 ,,,
40,San Luis Obispo,201512,2580,12062,"$214,378.01 ",$83.09 ,,,
40,San Luis Obispo,2016,4556,133168,"$2,332,400.52 ",$511.94 ,,,
40,San Luis Obispo,201601,2537,12069,"$210,668.50 ",$83.04 ,,,
40,San Luis Obispo,201602,2487,11820,"$207,421.65 ",$83.40 ,,,
40,San Luis Obispo,201603,2498,11779,"$205,556.14 ",$82.29 ,,,
